national_id,name,description
219,Magcargo,"Magcargo's body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokemon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog."
219,Magcargo,Magcargo's shell is actually its skin that hardened as a result of cooling. Its shell is very brittle and fragile--just touching it causes it to crumble apart. This Pokemon returns to its original size by dipping itself in magma.
219,Magcargo,Its body is as hot as lava and is always billowing. Flames will occasionally burst from its shell.
219,Magcargo,Its brittle shell occasionally spouts intense flames that circulate throughout its body.
219,Magcargo,"Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell."
219,Magcargo,Its brittle shell occasionally spouts intense flames that circulate throughout its body.
219,Magcargo,The shell on its back is just skin that has cooled and hardened. It breaks easily with a slight touch.
219,Magcargo,Its brittle shell occasionally spouts intense flames that circulate throughout its body.
219,Magcargo,"MAGCARGO's body temperature is approximately 18,000 degrees F. Water is vaporized on contact. If this POKeMON is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog."
219,Magcargo,MAGCARGO's shell is actually its skin that hardened as a result of cooling. Its shell is very brittle and fragile - just touching it causes it to crumble apart. This POKeMON returns to its original size by dipping itself in magma.
219,Magcargo,"Its body temperature is roughly 18,000 degrees F. Flames spout from gaps in its hardened shell."
219,Magcargo,Its body is as hot as lava and is always billowing. Flames will occasionally burst from its shell.
219,Magcargo,The shell on its back is made of hardened magma. Tens of thousands of years spent living in volcanic craters have turned MAGCARGO's bodies into magma.
219,Magcargo,The shell on its back is just skin that has cooled and hardened. It breaks easily with a slight touch.
219,Magcargo,Its brittle shell occasionally spouts intense flames that circulate throughout its body.
220,Swinub,It loves eating mushrooms that grow under dead grass. It also finds hot springs while foraging.
220,Swinub,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
220,Swinub,It roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under dried grass. It occasionally roots out hot springs.
220,Swinub,"Rooting the tip of its snout into the ground, it searches for food. Sometimes it even digs up a hot spring."
220,Swinub,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.
220,Swinub,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.
220,Swinub,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
220,Swinub,SWINUB roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This POKeMON occasionally roots out hot springs.
220,Swinub,It uses the tip of its nose to dig for food. Its nose is so tough that even frozen ground poses no problem.
220,Swinub,"If it smells something enticing, it dashes headlong off to find the source of the aroma."
220,Swinub,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.
220,Swinub,"It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice."
220,Swinub,Swinub roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This Pokemon occasionally roots out hot springs.
220,Swinub,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.
220,Swinub,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.
220,Swinub,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
220,Swinub,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
220,Swinub,"It has a very sensitive nose. It can locate mushrooms, berries, and even hot springs buried under ice."
221,Piloswine,"Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows."
221,Piloswine,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly."
221,Piloswine,"Covered by a shaggy coat, it is strong against the cold. Its tusks of ice thicken when it snows."
221,Piloswine,Its shaggy coat makes it unable to see. It checks surroundings with its sensitive nose instead.
221,Piloswine,A PILOSWINE is covered by a thick coat of long hair for enduring freezing cold. It uses its tusks to dig up food that has been buried under ice.
221,Piloswine,"If it charges at an enemy, the hairs on its back stand up straight. It is very sensitive to sound."
221,Piloswine,"With its excellent sense of smell, it's even able to find mushrooms that are buried under frozen ground."
221,Piloswine,PILOSWINE is covered by a thick coat of long hair that enables it to endure the freezing cold. This POKeMON uses its tusks to dig up food that has been buried under ice.
221,Piloswine,"Although its legs are short, its rugged hooves prevent it from slipping, even on icy ground."
221,Piloswine,"If it charges at an enemy, the hairs on its back stand up straight. It is very sensitive to sound."
221,Piloswine,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly."
221,Piloswine,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly."
221,Piloswine,"Although its legs are short, its rugged hooves prevent it from slipping, even on icy ground."
221,Piloswine,"If it charges at an enemy, the hairs on its back stand up straight. It is very sensitive to sound."
221,Piloswine,Piloswine is covered by a thick coat of long hair that enables it to endure the freezing cold. This Pokemon uses its tusks to dig up food that has been buried under ice.
221,Piloswine,"If it charges at an enemy, the hairs on its back stand up straight. It is very sensitive to sound."
221,Piloswine,"Although its legs are short, its rugged hooves prevent it from slipping, even on icy ground."
221,Piloswine,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly."
222,Corsola,They prefer unpolluted southern seas. Their coral branches lose their color and deteriorate in dirty water.
222,Corsola,"Corsola's branches glitter very beautifully in seven colors when they catch sunlight. If any branch breaks off, this Pokemon grows it back in just one night."
222,Corsola,"Clusters of Corsola congregate in warm seas where they serve as ideal hiding places for smaller Pokemon. When the water temperature falls, this Pokemon migrates to the southern seas."
222,Corsola,"Coral branches grow from its head. They break off quite easily, but they grow back in about three days."
222,Corsola,"Pursued by Mareanie for the branches on its head, this Pokemon will sometimes snap its own branches off as a diversion while it escapes."
222,Corsola,"The pink of Corsola that live in Alola is deep and vibrant, thanks to seas filled with nutrition."
